mileage,tax,mpg,engineSize,price
4265,145,43.5,1.5,24444
1765,145,31.0,2.0,39888
820,145,32.5,2.0,33000
4846,145,31.4,2.0,33444
475,145,31.4,2.0,33444
425,145,31.4,2.0,33444
2271,145,34.0,2.0,37000
4917,145,40.9,1.5,25444
6070,145,40.9,1.5,26995
7945,145,47.9,1.6,23995
20637,30,67.3,2.0,18298
38041,30,64.2,2.0,12490
28555,125,58.9,2.0,16390
3897,145,39.2,1.5,24888
5793,145,52.3,1.6,21450
30821,200,42.8,2.0,18990
52034,145,52.3,2.0,15888
9135,145,56.5,1.5,20688
21728,145,47.9,3.0,35888
2145,145,46.3,2.0,28495
6479,145,50.4,3.0,38995
1054,145,34.5,2.0,34995
4598,145,38.2,2.0,30995
1041,145,45.6,1.5,23495
21595,145,58.9,1.4,15995
9005,145,50.4,1.4,19995
9029,145,31.4,2.0,40995
25915,145,65.7,1.6,18950
15454,145,49.6,1.4,20088
25691,200,47.9,3.0,26000
29920,300,34.9,2.5,29888
5676,145,47.1,1.0,20500
3263,145,38.2,2.0,36888
24406,125,48.7,2.0,17988
44,145,32.1,2.0,34998
41109,200,45.6,3.0,21698
13433,145,31.7,2.0,30543
5130,145,38.7,2.0,26588
2362,145,42.8,2.0,26846
42565,200,47.9,3.0,19998
19637,145,53.3,1.4,14698
20674,160,46.3,2.0,17498
22540,30,64.2,2.0,18498
14146,125,60.1,2.0,16498
21160,30,55.4,1.4,13498
7779,150,47.9,1.6,20498
19603,0,80.7,1.6,9995
27275,30,55.4,1.4,12995
8274,145,45.6,1.0,19888
36399,125,60.1,3.0,22750
46401,235,42.8,3.0,26990
11088,145,50.4,1.4,20890
32276,145,61.4,2.0,19990
25576,145,54.3,2.0,20488
13069,145,54.3,1.5,20488
57123,20,67.3,2.0,15498
47205,20,60.1,1.0,11498
20995,30,64.2,2.0,14900
24102,30,60.1,1.4,16400
37251,145,51.4,1.4,13498
11578,0,67.3,1.0,11698
15114,145,62.8,2.0,22998
20083,145,68.9,2.0,17998
60076,20,68.9,2.0,10398
42783,30,64.2,2.0,15498
30334,30,55.4,1.4,12798
22541,145,52.3,2.0,17998
18263,30,62.8,2.0,16998
37488,30,64.2,2.0,16498
43209,300,38.2,3.0,20498
45619,20,67.3,2.0,15395
12313,30,64.2,2.0,20995
50961,205,47.1,2.0,19498
24001,30,55.4,1.4,11698
24519,150,70.6,1.6,15998
33856,145,56.5,2.0,19940
29333,145,51.4,1.4,13498
47565,125,53.3,1.4,9998
4770,145,38.2,2.0,35995
1000,145,47.1,2.0,36497
1000,145,47.9,2.0,30864
53124,145,55.4,2.0,14498
5662,145,47.9,1.6,20498
33845,145,47.9,1.4,16498
39876,200,42.8,2.0,15498
49565,30,55.4,1.4,9998
13501,0,67.3,1.0,11798
5654,145,39.2,2.0,22288
22350,145,54.3,2.0,25000
3065,145,39.8,2.0,28990
30498,0,74.3,2.0,14998
100,145,33.2,2.0,31998
1000,145,47.9,2.0,30861
15,145,40.9,1.5,26508
1000,145,44.1,1.0,26011
1000,145,43.5,1.5,28062
1000,145,50.4,2.0,32098
7919,145,50.4,3.0,39700
8539,145,64.2,1.6,18495
6940,145,54.3,1.5,20888
1342,145,39.2,2.0,22490
15734,0,67.3,1.0,12950
6536,145,39.8,3.0,41888
2396,145,32.5,3.0,58990
2021,145,47.9,2.0,31288
2553,145,30.7,2.0,37888
32971,145,51.4,2.0,17498
11133,145,52.3,1.4,18498
33182,30,61.4,2.0,17998
38231,30,64.2,2.0,16498
21540,145,51.4,1.4,18498
14919,160,49.6,2.0,19498
9525,145,40.9,1.5,22698
31317,125,57.6,2.0,17998
1000,145,49.6,1.6,22495
2529,150,47.9,2.0,33245
38405,0,74.3,2.0,13998
57916,30,61.4,2.0,16998
50730,30,58.9,1.4,11798
14488,150,60.1,1.4,14995
3049,150,43.5,1.5,22995
7461,150,37.7,3.0,45995
37492,150,34.0,3.0,33495
36715,150,35.3,3.0,19495
14999,150,47.1,1.8,18000
10247,145,56.5,1.4,15990
9360,160,46.3,1.8,17000
22543,30,61.4,2.0,15496
1886,145,40.9,1.5,23888
13986,30,61.4,2.0,20698
43458,145,52.3,2.0,15998
87151,30,62.8,2.0,8698
21468,20,60.1,1.0,13698
29298,20,60.1,1.0,12498
15180,20,72.4,1.6,13698
23933,20,65.7,2.0,16998
4432,145,31.4,2.0,32500
15097,150,53.3,1.4,14495
44575,30,55.4,1.4,10995
8391,150,33.6,3.0,40495
33397,0,67.3,1.0,11495
46860,20,68.9,1.6,13250
12472,150,42.2,1.5,22991
35665,30,61.4,2.0,18291
36009,150,58.9,1.4,12991
2891,145,43.5,1.0,23496
3486,145,45.6,1.0,21756
7098,145,39.8,3.0,32996
4455,150,39.2,1.5,33591
4455,150,44.8,2.0,27591
9009,30,56.5,1.4,18991
28618,30,67.3,2.0,18998
51089,125,58.9,2.0,15698
4444,145,43.5,1.5,24990
4432,145,47.9,2.0,32000
5432,145,47.9,1.0,19751
5432,145,47.1,2.0,27444
5432,145,36.2,2.0,35888
2578,145,51.4,1.6,21996
5432,145,47.9,1.0,19990
5154,145,37.2,2.0,30766
8654,145,40.9,1.5,23896
22877,145,47.9,2.0,20996
4433,150,32.5,2.0,34251
4432,150,40.4,1.5,31990
5432,150,44.8,1.5,25888
37925,0,67.3,1.0,11295
20645,30,56.5,1.4,12495
32821,235,42.2,3.0,32995
31777,30,65.7,2.0,21595
1282,145,47.9,2.0,27795
4985,145,50.4,2.0,29995
20555,145,47.9,1.4,19991
24001,145,76.3,1.6,19991
4432,150,43.5,1.5,25990
5505,150,40.4,3.0,43990
5432,150,44.8,1.5,25491
2301,150,40.9,2.0,29000
5249,145,49.6,1.6,19751
2493,145,47.9,2.0,23756
4691,145,47.9,1.6,22444
5432,145,44.1,1.5,24990
4077,145,42.2,1.5,26444
3786,145,43.5,1.5,23751
4444,145,42.2,1.5,25888
4432,145,30.7,2.0,37888
4444,145,30.7,2.0,35896
12335,145,40.4,3.0,39996
18008,150,42.2,2.0,22491
5432,150,34.0,2.0,38444
12332,150,33.6,3.0,49991
78269,0,74.3,2.0,12498
54770,145,56.5,2.0,17698
36396,145,65.7,2.0,20498
16202,150,52.3,1.4,17991
17003,150,32.8,3.0,45251
5432,150,36.7,2.0,34444
5432,145,44.8,1.0,23444
1496,145,42.8,2.0,26990
23768,125,57.6,2.0,16396
4444,145,44.1,1.5,23888
8787,145,32.8,3.0,56996
5432,145,45.6,2.0,32444
4432,145,31.4,2.0,32888
4321,145,44.1,1.5,23888
33072,160,50.4,2.0,18946
27339,125,51.4,1.4,16856
18876,145,55.4,1.4,12996
25214,0,74.3,2.0,15256
3402,145,40.9,1.5,24496
23008,145,56.5,2.0,18696
34051,200,44.8,3.0,21498
51336,160,50.4,2.0,15998
48282,260,41.5,3.0,21998
44000,145,54.3,3.0,18998
8602,145,50.4,2.0,28498
74644,20,61.4,2.0,12498
49936,145,56.5,2.0,17998
30895,125,52.3,1.4,14498
63000,125,56.5,3.0,15498
4432,150,34.5,2.0,34991
5432,145,54.3,1.6,17756
4538,145,47.1,1.0,19991
4567,145,44.8,1.5,18696
3434,145,51.4,2.0,23256
2197,145,47.9,2.0,26888
985,145,49.6,1.6,20251
6458,145,47.1,2.0,27444
6565,135,117.7,2.0,44990
5432,145,47.9,1.0,22444
5432,145,47.9,1.0,21251
3522,145,30.7,4.0,84496
4432,145,43.5,1.5,24444
4433,145,34.5,3.0,53990
4432,145,39.2,1.5,32881
5432,145,44.8,1.5,25491
4433,145,34.9,2.0,35991
2055,150,35.8,3.0,49496
24950,30,58.9,1.4,16491
28456,30,55.4,1.4,12698
25242,200,47.1,2.0,15998
74796,20,72.4,2.0,12998
29398,145,51.4,1.4,13698
53283,30,56.5,1.4,16998
71030,30,64.2,2.0,15998
41727,160,53.3,2.0,18998
26728,160,50.4,2.0,15698
3358,145,47.1,1.0,19991
4432,145,31.4,2.0,32444
4567,145,38.2,2.0,35496
4567,145,38.2,2.0,31496
21976,145,44.1,2.0,24896
21201,145,49.6,1.4,19596
2590,145,31.4,2.0,33888
4321,145,43.5,1.5,23756
4444,145,38.7,2.0,32500
5432,145,50.4,2.0,25999
4432,145,31.4,2.0,32500
4433,145,32.1,2.0,38000
3988,145,39.2,3.0,46888
3411,145,47.9,2.0,29896
4432,145,43.5,1.5,24444
4343,145,32.1,2.0,37888
1445,145,31.4,2.0,32444
33423,200,47.9,2.0,20256
15121,30,56.5,1.4,12996
25783,30,57.6,1.4,10996
20355,145,49.6,1.4,19656
5432,145,51.4,2.0,28991
4444,145,39.2,1.5,33491
4432,145,39.2,1.5,32881
4432,145,31.4,2.0,33881
4454,145,38.2,2.0,30990
35554,145,68.9,1.6,16496
6190,145,47.1,1.0,19991
39652,0,74.3,2.0,13351
13253,150,55.4,1.4,14491
25556,20,60.1,1.4,14991
1676,150,40.9,1.5,29991
18909,150,51.4,1.4,17991
4433,150,35.3,2.0,36991
4432,150,39.2,1.5,33491
36329,30,58.9,1.4,11896
24435,145,55.4,1.4,12990
2243,145,40.9,1.5,22896
4445,145,46.3,1.0,18990
4432,145,31.4,2.0,32444
6878,145,32.8,3.0,63796
4512,145,39.2,1.5,24756
57387,235,37.7,2.0,15896
42779,145,62.8,1.0,12500
40583,145,51.4,1.4,14650
48175,125,57.6,3.0,17996
5988,145,49.6,1.6,18896
1500,145,31.4,2.0,31996
26455,30,67.3,2.0,17591
24621,145,54.3,2.0,18781
15147,145,42.2,1.5,20991
10897,145,47.9,2.0,34256
4444,145,40.9,1.5,30491
4761,145,29.1,2.9,56991
4321,145,47.9,1.0,20444
3863,145,47.9,1.0,20444
6778,145,42.8,2.0,27990
6155,145,47.1,1.0,19991
6665,145,47.1,1.0,19991
14514,30,60.1,1.4,17996
38150,200,42.2,2.0,19956
5432,145,44.1,1.5,27881
5432,145,44.8,1.5,22990
47112,145,64.2,2.0,18296
1968,145,33.2,3.0,52496
3632,145,47.9,1.0,19751
25540,30,55.4,2.0,15556
44071,300,39.2,4.0,42996
14713,145,39.8,2.0,25419
16666,0,74.3,2.0,15596
12914,145,42.2,1.5,20996
11119,145,37.7,3.0,29996
6327,145,47.1,1.0,19996
15524,145,37.2,4.0,59996
8442,145,38.2,2.0,34596
5446,145,38.2,2.0,34596
36816,160,48.7,3.0,29498
2025,145,33.2,2.0,32998
3540,145,39.2,2.0,29996
4430,145,38.2,2.0,34496
2152,145,52.3,1.6,21496
3556,145,50.4,1.0,19222
18970,0,67.3,1.0,11256
21275,145,39.2,2.0,19496
6971,145,44.1,1.0,20996
5904,145,50.4,3.0,39496
23478,200,47.9,3.0,32996
19408,145,58.9,3.0,23896
8966,145,32.5,2.9,43996
10961,145,48.7,3.0,36496
33747,200,47.9,3.0,30996
11001,145,47.1,2.0,24946
5566,145,48.7,1.0,18496
7102,125,51.4,1.4,17998
64668,165,48.7,3.0,21998
11058,145,51.4,1.0,16996
6260,145,38.2,2.0,34496
6274,145,49.6,1.6,18551
17856,145,49.6,1.4,19496
12222,125,57.6,2.0,18896
15020,0,67.3,1.0,12756
30692,30,60.1,1.4,16498
28094,260,36.7,3.0,20998
51405,20,67.3,2.0,13498
76861,145,52.3,2.0,13998
57464,0,74.3,2.0,13298
6836,145,38.2,2.0,34991
25954,145,62.8,2.0,22698
11757,145,53.3,2.0,21998
47322,30,61.4,2.0,15498
50661,300,34.9,2.5,24998
13403,150,56.5,2.0,18998
49393,30,62.8,2.0,12298
19268,30,60.1,2.0,17498
45876,30,60.1,2.0,15998
51451,125,52.3,1.4,8298
15434,30,70.6,1.4,14998
67643,30,61.4,2.0,12998
69410,125,57.6,2.0,13498
18075,145,40.9,2.0,18698
27848,200,47.1,2.0,22498
55368,125,57.6,2.0,11498
53000,145,53.3,2.0,17000
49429,20,70.6,2.0,16498
6378,145,47.1,1.0,18998
33071,145,47.9,1.4,12998
42852,125,58.9,2.0,14998
73874,200,47.9,2.0,14498
54847,30,64.2,2.0,13998
31,145,33.2,2.0,30998
24175,20,60.1,1.4,11995
24539,160,51.4,2.0,17398
270,145,40.4,2.0,26498
48853,145,56.5,2.0,15998
75125,235,44.8,3.0,16298
48330,125,52.3,1.4,8998
17616,145,65.7,2.0,22398
40252,160,50.4,2.0,11798
26791,145,67.3,1.0,11295
20399,145,51.4,1.4,18698
30374,145,56.5,2.0,20698
22721,145,56.5,1.5,19998
14203,145,52.3,1.4,18498
24020,145,70.6,2.0,22498
9758,150,44.8,1.0,19998
15893,145,51.4,1.4,14498
76,145,47.1,2.0,35998
8546,145,29.4,4.0,54998
58952,0,76.3,1.6,9619
31412,125,49.6,2.0,16991
21686,30,55.4,1.4,12991
20359,30,60.1,1.4,17498
20897,160,49.6,2.0,17998
18487,20,72.4,1.6,17998
14987,30,58.9,2.0,22798
9481,125,51.4,1.4,17998
72981,0,74.3,2.0,11698
32923,20,72.4,1.6,12998
29109,160,43.5,2.0,17998
14115,30,58.9,1.4,16698
12806,145,64.2,2.0,20498
21691,145,49.6,1.4,15798
28136,145,56.5,2.0,14998
23905,145,51.4,1.4,18698
16800,150,52.3,1.4,18491
48500,30,60.1,2.0,12551
23264,20,67.3,2.0,17295
19078,30,61.4,2.0,17530
43131,20,72.4,1.6,9270
31913,0,67.3,1.0,10510
42553,145,47.1,1.8,14053
34175,200,47.9,2.0,18498
24861,125,60.1,2.0,15698
21480,125,58.9,2.0,16498
50,145,32.1,2.0,34698
31354,145,38.2,3.0,25498
47000,0,74.3,1.6,7956
59811,150,56.5,2.0,12998
37882,0,74.3,1.6,12498
56960,260,41.5,3.0,22798
10581,145,52.3,1.4,18351
18737,145,51.4,1.4,18298
26369,145,68.9,2.0,17298
54000,145,54.3,2.0,15995
41100,125,58.9,2.0,15995
32874,30,62.8,2.0,14998
97729,30,61.4,2.0,13498
22697,30,62.8,2.0,16298
78268,30,61.4,2.0,8498
30813,0,67.3,1.0,10998
33507,20,72.4,1.6,13498
8766,145,39.8,3.0,28991
35000,30,61.4,2.0,18998
21967,145,56.5,2.0,18998
20638,125,49.6,2.0,16998
19512,0,67.3,1.0,12798
26480,30,61.4,2.0,19998
68248,20,72.4,2.0,12998
4842,145,46.3,1.6,22998
40050,20,68.9,1.6,13995
82500,145,54.3,3.0,12995
53000,0,74.3,2.0,14295
80242,30,60.1,2.0,10070
29554,0,80.7,1.6,9798
3601,145,41.5,2.0,18998
28753,20,68.9,2.0,16998
9545,200,42.8,1.8,18298
22319,0,67.3,1.0,10250
41633,200,47.9,3.0,28127
19530,145,52.3,1.4,17060
333,145,47.1,1.0,20888
15665,150,72.4,1.6,15495
3657,150,47.1,1.0,18990
35000,30,62.8,2.0,13940
1996,145,39.2,2.0,29698
29850,30,61.4,2.0,14498
49458,30,61.4,2.0,14498
19288,145,61.4,2.0,23950
19300,145,61.4,2.0,23995
41100,0,74.3,2.0,14995
21178,150,47.9,1.4,17954
5423,145,55.4,2.0,21995
23496,150,70.6,1.6,15995
1786,150,42.8,2.0,27444
1500,145,44.8,1.5,25444
2000,145,34.0,2.0,38444
8000,145,40.4,3.0,39990
10855,160,49.6,2.0,19498
32012,150,56.5,2.0,17498
45618,30,62.8,2.0,9698
39882,145,52.3,2.0,16998
6541,145,65.7,2.0,25850
2970,145,47.1,1.0,20350
39549,30,64.2,2.0,15998
43565,125,58.9,2.0,18998
31300,30,61.4,2.0,18498
40321,20,68.9,2.0,13298
21725,145,47.9,2.0,15998
37978,165,52.3,2.0,17498
4636,145,50.4,1.0,18495
6137,145,40.4,2.0,26995
6001,145,47.9,2.0,31500
2054,145,42.8,2.0,27888
14946,30,57.6,1.4,11990
4000,145,34.5,3.0,50950
31286,125,60.1,3.0,23850
15072,145,52.3,1.4,18450
3826,145,47.1,1.0,19990
3954,145,56.5,1.5,20999
25204,145,51.4,2.0,19495
31952,145,57.7,2.0,19995
6249,145,38.7,2.0,29444
6262,145,47.1,1.0,19990
18365,145,39.8,2.0,22750
21248,145,68.9,1.6,18850
8300,145,70.6,1.4,16990
4519,145,49.6,1.6,19888
27730,30,62.8,2.0,15990
4235,145,36.2,2.0,33888
500,145,42.2,1.5,23888
4878,145,47.1,1.0,19190
43811,125,58.9,2.0,12990
14481,145,31.7,2.0,28490
15961,145,41.5,1.5,21490
23194,30,54.3,1.4,16490
27386,125,61.4,3.0,19990
17889,145,34.0,2.5,36990
27209,145,39.8,2.0,19250
31022,200,47.9,3.0,32498
40700,30,64.2,2.0,14798
43440,0,80.7,1.6,9298
30001,30,56.5,1.4,12298
19523,205,40.4,2.0,15995
74381,145,52.3,2.0,14998
68137,30,65.7,2.0,12498
50903,125,58.9,2.0,14998
39312,30,67.3,2.0,16131
68468,20,65.7,2.0,13298
49039,165,50.4,3.0,18998
39537,30,64.2,2.0,16435
32516,145,51.4,2.0,19465
31587,150,60.1,2.0,20435
22328,30,55.4,1.4,11191
33015,145,47.9,1.4,15540
73567,0,83.1,1.6,9391
81517,30,61.4,2.0,14598
77061,30,67.3,2.0,13498
21396,0,67.3,1.0,10498
35177,125,58.9,2.0,15698
36910,0,67.3,1.0,10198
77976,0,74.3,2.0,11998
85793,30,67.3,2.0,13298
32379,0,74.3,2.0,14998
55036,125,58.9,2.0,13995
45000,20,72.4,1.6,11385
66500,125,58.9,2.0,13890
72816,0,74.3,2.0,12898
91593,20,67.3,2.0,13198
60362,30,62.8,2.0,13898
13218,145,40.4,2.0,29898
22688,145,47.1,1.8,16489
37624,145,34.0,3.0,36989
39502,30,58.9,1.4,11295
30319,145,51.4,2.0,18698
17047,145,53.3,1.4,15498
26308,145,56.5,2.0,15798
85,145,40.4,2.0,25498
51559,20,70.6,2.0,14798
23081,0,67.3,1.0,11998
7355,260,35.8,3.0,24698
43793,125,61.4,2.0,14298
35786,145,64.2,2.0,18998
46573,240,37.7,2.0,17995
37188,20,72.4,2.0,15485
70500,20,72.4,2.0,14485
46206,145,55.4,3.0,13695
64842,160,49.6,2.0,15480
26856,145,55.4,2.0,19465
44573,145,67.3,2.0,12980
13490,145,54.3,1.5,18998
55259,125,60.1,2.0,14498
13506,145,47.1,1.8,17498
52037,125,57.6,2.0,13498
59773,30,60.1,2.0,11998
40170,30,57.6,1.4,9898
27792,145,65.7,2.0,22498
57365,30,64.2,2.0,14698
39824,20,70.6,2.0,14898
74392,145,47.9,1.4,14498
41225,145,61.4,2.0,18885
10253,145,52.3,1.4,19990
54928,125,56.5,3.0,18440
67181,200,47.9,3.0,27950
5322,30,58.9,1.4,14298
31226,30,57.6,1.4,15498
30738,145,47.9,1.4,17498
42180,200,47.9,2.0,18798
20274,200,47.9,2.0,20498
41015,0,67.3,1.0,10498
50573,20,60.1,1.4,10998
15982,30,60.1,2.0,17898
21789,145,61.4,2.0,21998
44069,30,62.8,2.0,14998
6612,145,49.6,1.6,19998
22710,145,68.9,1.6,15840
5894,145,56.5,2.0,26995
58767,200,47.1,2.0,19440
66000,235,42.8,3.0,22995
24190,145,55.4,2.0,19465
35800,145,39.2,4.0,48985
40000,145,74.3,1.6,12950
28000,20,67.3,2.0,20650
21000,145,56.5,2.0,28450
31000,30,60.1,2.0,16450
62140,145,64.2,2.0,15498
156,150,46.3,2.0,26998
8396,150,50.4,1.0,17690
23340,260,36.7,2.0,17998
19331,125,57.7,2.0,17998
10,145,32.1,2.0,35498
32914,145,52.3,2.0,16698
41910,145,52.3,2.0,16998
27430,145,56.5,1.4,18498
62000,30,61.4,2.0,17498
29049,200,47.9,2.0,19498
14974,145,68.9,1.6,18698
30795,145,51.4,1.4,14798
41049,20,65.7,2.0,14998
29709,20,60.1,1.4,14298
21,145,32.1,2.0,35498
28,145,33.2,2.0,31498
43734,145,52.3,2.0,15998
42167,235,42.2,3.0,29998
19048,20,60.1,1.0,13998
65483,150,56.5,2.0,16998
21343,150,50.4,2.0,26888
20356,150,51.4,1.4,19222
17067,145,49.6,1.4,18450
26022,20,70.6,1.6,13390
17666,20,60.1,1.4,14998
13344,145,56.5,1.5,20998
32997,145,67.3,2.0,18998
23718,30,56.5,1.4,12298
57525,235,44.8,3.0,17998
43309,200,47.1,2.0,15998
23669,145,52.3,1.4,17698
31649,30,60.1,2.0,15998
15056,125,53.3,1.4,13290
4667,145,49.6,1.6,20444
12000,145,70.6,2.0,17444
11489,145,52.3,1.4,20490
7801,145,46.3,1.6,25444
4467,150,46.3,1.5,21644
43605,300,34.9,3.0,16990
69884,145,54.3,2.0,10190
27428,145,56.5,2.0,19491
42391,0,76.3,1.6,9578
32002,30,61.4,2.0,16998
24654,30,64.2,1.6,16298
31952,0,83.1,1.6,11998
38431,30,61.4,2.0,17498
34189,200,47.9,2.0,19998
57161,20,70.6,2.0,14298
46147,145,70.6,2.0,15498
48889,0,76.3,1.6,9498
80050,125,57.6,2.0,10917
22225,30,56.5,1.4,13170
28083,300,34.9,2.5,28991
19000,145,45.6,1.4,23650
6837,145,47.9,1.6,19888
24020,145,47.9,1.4,17790
32066,145,30.1,4.0,35850
25647,30,62.8,2.0,15990
10342,145,33.2,3.0,44990
27632,125,50.4,1.4,13990
35421,30,64.2,2.0,16990
38578,145,49.6,1.4,16290
4462,150,49.6,1.6,22444
5304,145,40.9,2.0,21790
3505,145,47.1,1.0,21490
30262,145,39.2,4.0,49490
10044,145,52.3,1.4,18490
4000,145,33.2,3.0,56490
3047,145,49.6,1.6,19790
23166,145,47.9,1.4,20040
17450,145,67.3,2.0,18230
30949,30,61.4,2.0,17990
34003,0,67.3,1.0,11495
30578,0,74.3,2.0,14995
28129,125,60.1,2.0,16498
51875,20,70.6,2.0,15498
33279,30,60.1,1.4,16298
31695,160,51.4,2.0,18298
12300,145,52.3,1.4,17990
21541,145,74.3,2.0,15490
10200,145,52.3,1.4,21790
5843,145,55.4,2.0,21990
23800,145,48.7,1.4,23990
21000,145,64.2,2.0,20750
1500,145,42.8,2.0,26888
1500,145,42.8,2.0,26888
1500,145,42.8,2.0,26888
5000,145,47.1,1.0,20999
5000,145,36.2,2.0,46999
30245,165,50.4,2.0,18990
28307,20,72.4,1.6,13999
60173,205,47.9,2.0,14888
30126,20,68.9,2.0,11444
42687,150,54.3,3.0,17888
8567,150,36.2,3.0,43490
16252,30,55.4,1.4,13222
36478,125,52.3,1.4,9390
25414,150,47.9,2.0,16990
45009,20,67.3,2.0,14898
41442,125,53.3,1.4,12698
75960,235,42.8,3.0,22498
61278,145,54.3,2.0,11498
1500,145,39.8,2.0,27888
1500,145,39.8,2.0,26888
4000,145,47.1,2.0,31888
5335,145,39.8,2.0,24888
10500,145,32.1,3.0,54490
24000,200,40.4,2.0,20990
7650,145,32.8,3.0,44999
16327,30,56.5,1.4,13888
42583,150,51.4,2.0,16990
18323,150,50.4,1.4,20290
14727,160,48.7,3.0,30790
50687,145,56.5,2.0,18990
14575,145,54.3,1.4,19444
22148,200,40.4,2.0,15888
13059,145,50.4,1.0,19498
18419,125,50.4,1.4,15998
38952,125,57.6,2.0,16998
26157,125,56.5,3.0,19998
21017,145,34.0,3.0,43888
1845,145,31.4,2.0,30990
4000,145,47.9,1.0,19990
1500,145,47.1,1.0,19990
23314,240,37.2,2.0,19000
18478,145,43.5,2.0,25489
37026,145,49.6,1.8,15489
22688,145,47.1,1.8,16289
28151,160,43.5,2.0,22689
37624,145,34.0,3.0,35989
9452,145,47.9,1.8,23489
41887,145,55.4,2.0,19350
16725,145,32.8,3.0,44999
44219,30,62.8,2.0,12498
46512,260,35.8,3.0,20498
43512,30,56.5,1.4,11298
23572,145,70.6,2.0,21898
25719,160,49.6,2.0,17998
32951,30,58.9,2.0,19298
10556,145,42.8,1.5,19498
29067,30,61.4,2.0,19998
26300,0,80.7,1.6,10598
3500,145,44.8,1.5,21888
402,145,44.8,1.5,22290
58867,125,53.3,1.4,8498
33303,20,72.4,2.0,14998
29819,0,67.3,1.0,11200
35520,260,41.5,3.0,23998
55292,205,47.9,2.0,12995
30266,125,53.3,1.4,13888
22465,150,56.5,2.0,19990
18541,30,60.1,1.4,18444
37125,125,52.3,1.4,19888
18258,150,52.3,1.4,22444
16438,150,57.6,1.4,12444
51962,200,47.9,2.0,17498
26811,30,58.9,1.4,12798
68996,30,64.2,2.0,16498
46843,235,42.2,3.0,28498
62668,30,61.4,2.0,16498
33000,160,46.3,2.0,16650
40601,30,61.4,2.0,16490
43000,30,61.4,2.0,19190
23694,145,60.1,1.4,17250
21130,145,65.7,2.0,18990
6000,145,34.5,3.0,49990
4000,145,46.3,1.0,18888
6500,145,48.7,2.0,26999
4000,145,21.4,5.2,129000
4000,145,44.8,1.5,22888
3500,135,117.7,2.0,46450
7898,125,52.3,1.4,17490
1500,145,48.7,1.0,19490
4653,145,50.4,1.4,20490
18365,145,52.3,1.4,17990
45300,125,58.9,2.0,13995
20250,145,54.3,2.0,20495
25335,30,56.5,1.4,17990
22631,145,50.4,3.0,27990
56601,200,47.9,2.0,12040
50124,30,61.4,2.0,10440
26782,235,38.7,2.0,13798
38430,145,56.5,2.0,14298
8642,145,50.4,1.4,20698
12482,145,38.2,2.0,24998
9880,145,38.2,2.0,24998
4734,145,52.3,1.4,16998
34581,30,67.3,2.0,15998
13798,145,51.4,1.4,19798
31232,150,58.9,2.0,20998
20110,145,51.4,1.4,19498
39056,200,47.9,2.0,19698
36964,30,61.4,2.0,13998
72011,30,64.2,2.0,9298
12623,150,64.2,2.0,19798
29668,145,45.6,2.0,23790
26540,205,40.4,2.0,19995
67054,30,61.4,2.0,9995
51000,150,53.3,2.0,12495
43000,0,67.3,1.0,10495
66088,20,67.3,2.0,12998
58223,235,39.8,2.0,14180
35361,200,48.7,3.0,19230
25276,30,67.3,2.0,16050
13000,145,62.8,2.0,20690
22467,145,50.4,2.0,18990
9461,145,47.9,2.0,26490
12930,145,42.2,1.5,20890
774,145,39.8,3.0,34750
39507,160,50.4,3.0,24490
52539,30,55.4,1.4,11250
56884,125,52.3,1.4,8490
22883,160,46.3,1.8,15763
24523,30,67.3,2.0,18298
22195,145,49.6,1.4,18698
13972,145,52.3,1.4,17298
29602,145,52.3,2.0,17498
48603,200,47.1,2.0,18498
12882,145,52.3,1.4,16498
65145,235,42.2,3.0,27498
35,145,32.1,2.0,34998
19934,145,52.3,1.4,16498
5624,145,43.5,1.5,23444
4550,145,37.2,2.0,32888
44887,20,64.2,2.0,16450
1856,145,45.6,2.0,35888
30837,160,50.4,2.0,17998
32383,145,61.4,2.0,21498
32424,200,47.1,2.0,19998
21177,145,51.4,1.4,17998
38000,145,60.1,1.4,13395
26600,20,60.1,1.4,11995
9975,145,47.9,2.0,20995
68294,0,74.3,1.6,10498
29744,30,61.4,2.0,14498
41319,20,67.3,2.0,14998
29738,30,61.4,2.0,19998
67959,0,74.3,1.6,10298
17013,145,47.9,1.4,18498
58573,125,53.3,1.4,9600
54813,30,64.2,2.0,14998
14290,145,51.4,1.4,19298
20298,145,51.4,1.4,18998
38967,125,58.9,2.0,18598
39021,30,55.4,1.4,11298
57842,30,61.4,2.0,14495
45582,200,40.4,2.0,12495
16047,145,47.1,1.0,17295
44980,145,55.4,2.0,12495
41667,145,48.7,1.8,12995
24441,145,48.7,3.0,27991
68180,30,62.8,2.0,12498
30090,125,53.3,1.4,13498
17272,125,57.6,2.0,19298
53832,30,61.4,2.0,18498
47791,0,72.4,2.0,13998
30451,200,47.1,3.0,20498
14991,160,50.4,2.0,23998
32512,30,67.3,2.0,17698
47350,20,70.6,2.0,13498
53664,30,57.6,1.2,10998
37123,20,72.4,1.6,8698
41781,125,58.9,2.0,15798
34870,145,51.4,1.4,16998
40473,235,44.8,3.0,19998
16473,145,49.6,1.4,21498
3690,145,44.8,1.5,21450
6161,145,56.5,2.0,19888
52793,200,47.9,3.0,30998
15,145,32.1,2.0,35698
20239,145,56.5,2.0,19998
74,145,33.2,2.0,31698
30150,145,62.8,3.0,23198
